Ligne (ID);Ligne (nom court);Code du sens;Destination;Point d'arrêt (ID);Point d'arrêt (nom);Coordonnées;Arrivée;Départ;Précision
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:02:05+01:00;2021-03-24T13:02:20+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:29:32+01:00;2021-03-24T13:29:47+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:49:23+01:00;2021-03-24T12:49:38+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:04:00+01:00;2021-03-24T13:04:15+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:39:07+01:00;2021-03-24T13:39:22+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:51:12+01:00;2021-03-24T12:51:27+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:05:55+01:00;2021-03-24T13:06:10+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:44:52+01:00;2021-03-24T13:45:07+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:55:02+01:00;2021-03-24T12:55:17+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:07:50+01:00;2021-03-24T13:08:05+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:05:57+01:00;2021-03-24T14:06:12+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:02:42+01:00;2021-03-24T13:02:57+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:15:30+01:00;2021-03-24T13:15:45+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:11:40+01:00;2021-03-24T14:11:55+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:08:27+01:00;2021-03-24T13:08:42+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:23:10+01:00;2021-03-24T13:23:25+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:15:38+01:00;2021-03-24T14:15:53+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:18:02+01:00;2021-03-24T13:18:17+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:32:45+01:00;2021-03-24T13:33:00+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:21:37+01:00;2021-03-24T14:21:52+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:19:57+01:00;2021-03-24T13:20:12+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:34:40+01:00;2021-03-24T13:34:55+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:23:37+01:00;2021-03-24T14:23:52+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:35:17+01:00;2021-03-24T13:35:32+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:36:35+01:00;2021-03-24T13:36:50+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:27:37+01:00;2021-03-24T14:27:52+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:46:47+01:00;2021-03-24T13:47:02+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:51:55+01:00;2021-03-24T13:52:10+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:35:37+01:00;2021-03-24T14:35:52+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:52:32+01:00;2021-03-24T13:52:47+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:53:50+01:00;2021-03-24T13:54:05+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:37:37+01:00;2021-03-24T14:37:52+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:58:17+01:00;2021-03-24T13:58:32+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T14:09:07+01:00;2021-03-24T14:09:22+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:45:37+01:00;2021-03-24T14:45:52+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:04:02+01:00;2021-03-24T14:04:17+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T14:14:56+01:00;2021-03-24T14:15:11+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:57:37+01:00;2021-03-24T14:57:51+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:07:49+01:00;2021-03-24T14:08:04+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T14:18:48+01:00;2021-03-24T14:19:03+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:59:37+01:00;2021-03-24T14:59:51+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:19:38+01:00;2021-03-24T14:19:53+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T14:22:55+01:00;2021-03-24T14:23:10+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T15:01:37+01:00;2021-03-24T15:01:51+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:25:37+01:00;2021-03-24T14:25:52+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T14:24:55+01:00;2021-03-24T14:25:10+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T15:11:37+01:00;2021-03-24T15:11:51+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:29:37+01:00;2021-03-24T14:29:52+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T14:28:55+01:00;2021-03-24T14:29:10+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:16:48+01:00;2021-03-24T12:17:03+01:00;Temps réel
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:31:37+01:00;2021-03-24T14:31:52+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T14:38:55+01:00;2021-03-24T14:39:10+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:18:49+01:00;2021-03-24T12:19:04+01:00;Temps réel
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:33:37+01:00;2021-03-24T14:33:52+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T14:58:55+01:00;2021-03-24T14:59:08+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:22:50+01:00;2021-03-24T12:23:05+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:39:37+01:00;2021-03-24T14:39:52+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T15:06:55+01:00;2021-03-24T15:07:08+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:24:50+01:00;2021-03-24T12:25:05+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:41:37+01:00;2021-03-24T14:41:52+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-24T12:26:06+01:00;2021-03-24T12:26:20+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:36:50+01:00;2021-03-24T12:37:05+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:51:37+01:00;2021-03-24T14:51:52+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-24T12:36:06+01:00;2021-03-24T12:36:20+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:44:49+01:00;2021-03-24T12:45:04+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:53:37+01:00;2021-03-24T14:53:52+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-24T12:40:17+01:00;2021-03-24T12:40:31+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:50:41+01:00;2021-03-24T12:50:56+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:55:37+01:00;2021-03-24T14:55:51+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-24T12:44:12+01:00;2021-03-24T12:44:26+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:11:40+01:00;2021-03-24T13:11:55+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T15:05:37+01:00;2021-03-24T15:05:51+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-24T12:51:57+01:00;2021-03-24T12:52:11+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:13:35+01:00;2021-03-24T13:13:50+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T15:07:37+01:00;2021-03-24T15:07:51+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-24T12:55:41+01:00;2021-03-24T12:55:55+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:17:25+01:00;2021-03-24T13:17:40+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T15:13:37+01:00;2021-03-24T15:13:51+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-24T13:07:11+01:00;2021-03-24T13:07:25+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:19:20+01:00;2021-03-24T13:19:35+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T15:15:37+01:00;2021-03-24T15:15:51+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-24T13:09:06+01:00;2021-03-24T13:09:20+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:27:00+01:00;2021-03-24T13:27:15+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:28:50+01:00;2021-03-24T12:29:05+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-24T13:43:36+01:00;2021-03-24T13:43:50+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:28:55+01:00;2021-03-24T13:29:10+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:34:50+01:00;2021-03-24T12:35:05+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-24T13:45:31+01:00;2021-03-24T13:45:45+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:38:30+01:00;2021-03-24T13:38:45+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:39:01+01:00;2021-03-24T12:39:16+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-24T13:49:21+01:00;2021-03-24T13:49:35+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:48:05+01:00;2021-03-24T13:48:20+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:48:41+01:00;2021-03-24T12:48:56+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-24T13:57:01+01:00;2021-03-24T13:57:15+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:55:45+01:00;2021-03-24T13:56:00+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:54:25+01:00;2021-03-24T12:54:40+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-24T13:58:56+01:00;2021-03-24T13:59:10+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:59:35+01:00;2021-03-24T13:59:50+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:00:10+01:00;2021-03-24T13:00:25+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-24T14:10:23+01:00;2021-03-24T14:10:37+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T14:01:30+01:00;2021-03-24T14:01:45+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:09:45+01:00;2021-03-24T13:10:00+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-24T14:14:14+01:00;2021-03-24T14:14:28+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T14:05:20+01:00;2021-03-24T14:05:35+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:21:15+01:00;2021-03-24T13:21:30+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-24T14:18:12+01:00;2021-03-24T14:18:26+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T14:12:58+01:00;2021-03-24T14:13:13+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T13:25:05+01:00;2021-03-24T13:25:20+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-24T14:20:04+01:00;2021-03-24T14:20:18+01:00;Applicable
